trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
1,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
2,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
3,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
4,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
5,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
6,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
7,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
8,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
9,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
10,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
11,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
12,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
13,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
14,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
15,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
16,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
17,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
18,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
19,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
20,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
21,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
22,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
23,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
24,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
25,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
26,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
27,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
28,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
29,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
30,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
31,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
32,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
33,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
34,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
35,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
36,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
37,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
38,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
39,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
40,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
41,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
42,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
43,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
44,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
45,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
46,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
47,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
48,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
49,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
50,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
51,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
52,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
53,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
54,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
55,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
56,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
57,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
58,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
59,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
60,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
61,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
62,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",4.76837,1,92,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
63,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",5.96046,1,92,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
64,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",3.05176,1,92,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
65,"[92]ltPNocQhGkcHcyNcJMqScKBRCsQiGRJOjonnaMuamSbPbkhpCBQBpxucMhGcnJmMPFeEqhujKFACItzfyjvbpjOnfuim",11.6415,1,92,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
