trial_number,genome,merit,accuracy,genome_length,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3,did_repro
0,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
1,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
2,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
3,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
4,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
5,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
6,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
7,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
8,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
9,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
10,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
11,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
12,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
13,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
14,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
15,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
16,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
17,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
18,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
19,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
20,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
21,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
22,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
23,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
24,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
25,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
26,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
27,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
28,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
29,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
30,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
31,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
32,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
33,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
34,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
35,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
36,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
37,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
38,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
39,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
40,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
41,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
42,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
43,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
44,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",3.05176,1,94,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True"
45,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
46,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
47,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
48,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",5.96046,1,94,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True"
49,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",11.6415,1,94,10,0,10,0,0,0,0,0,8,8,2,2,0,0,"True"
50,"[94]ltPNocQhGkcHcyNcJMqScKBRCHHiGRsOjonnaMuamSAbPbkSpmBQBfpxucMfGcnSmMKFeoqhxjKFACItzfyjvbpjOnfuim",4.76837,1,94,6,0,6,0,0,0,0,0,4,4,2,2,0,0,"True"
